114,0,0,0,0,0,0,0,5,0,0,5,0,0,13,0,0,0.0000,0.0000,0.0000,0,"+$k1 Dodge",
115,0,0,0,0,0,0,0,5,0,0,6,0,0,13,0,0,0.0000,0.0000,0.0000,0,"+$k1 Dodge",
116,0,0,0,0,0,0,0,5,0,0,7,0,0,13,0,0,0.0000,0.0000,0.0000,0,"+$k1 Dodge",
117,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0.0000,0.0000,0.0000,0,"+$k1 Damage",
118,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0.0000,0.0000,0.0000,0,"+$k1 Damage",
119,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0.0000,0.0000,0.0000,0,"+$k1 Damage",
120,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0.0000,0.0000,0.0000,0,"+$k1 Damage",
121,0,0,0,0,0,0,0,4,0,0,20,0,0,0,0,0,0.0000,0.0000,0.0000,0,"+$k1 Armor",
122,0,0,0,0,0,0,0,4,0,0,24,0,0,0,0,0,0.0000,0.0000,0.0000,0,"+$k1 Armor",
123,0,0,0,0,0,0,0,4,0,0,28,0,0,0,0,0,0.0000,0.0000,0.0000,0,"+$k1 Armor",
125,0,0,0,0,0,0,0,3,0,0,0,0,0,7520,0,0,0.0000,0.0000,0.0000,0,"+1 Sword Skill",
126,0,0,0,0,0,0,0,3,0,0,0,0,0,7522,0,0,0.0000,0.0000,0.0000,0,"+2 Sword Skill",
127,0,0,0,0,0,0,0,3,0,0,0,0,0,7523,0,0,0.0000,0.0000,0.0000,0,"+3 Sword Skill",
128,0,0,0,0,0,0,0,3,0,0,0,0,0,7524,0,0,0.0000,0.0000,0.0000,0,"+4 Sword Skill",
129,0,0,0,0,0,0,0,3,0,0,0,0,0,7525,0,0,0.0000,0.0000,0.0000,0,"+5 Sword Skill",
130,0,0,0,0,0,0,0,3,0,0,0,0,0,7526,0,0,0.0000,0.0000,0.0000,0,"+6 Sword Skill",
131,0,0,0,0,0,0,0,3,0,0,0,0,0,7527,0,0,0.0000,0.0000,0.0000,0,"+7 Sword Skill",
132,0,0,0,0,0,0,0,3,0,0,0,0,0,7529,0,0,0.0000,0.0000,0.0000,0,"+1 Two-Handed Sword Skill",
133,0,0,0,0,0,0,0,3,0,0,0,0,0,7561,0,0,0.0000,0.0000,0.0000,0,"+2 Two-Handed Sword Skill",
134,0,0,0,0,0,0,0,3,0,0,0,0,0,7562,0,0,0.0000,0.0000,0.0000,0,"+3 Two-Handed Sword Skill",
135,0,0,0,0,0,0,0,3,0,0,0,0,0,7563,0,0,0.0000,0.0000,0.0000,0,"+4 Two-Handed Sword Skill",
136,0,0,0,0,0,0,0,3,0,0,0,0,0,7564,0,0,0.0000,0.0000,0.0000,0,"+5 Two-Handed Sword Skill",
137,0,0,0,0,0,0,0,3,0,0,0,0,0,7565,0,0,0.0000,0.0000,0.0000,0,"+6 Two-Handed Sword Skill",
138,0,0,0,0,0,0,0,3,0,0,0,0,0,7566,0,0,0.0000,0.0000,0.0000,0,"+7 Two-Handed Sword Skill",
139,0,0,0,0,0,0,0,3,0,0,0,0,0,7532,0,0,0.0000,0.0000,0.0000,0,"+1 Mace Skill",
140,0,0,0,0,0,0,0,3,0,0,0,0,0,7543,0,0,0.0000,0.0000,0.0000,0,"+2 Mace Skill",
141,0,0,0,0,0,0,0,3,0,0,0,0,0,7544,0,0,0.0000,0.0000,0.0000,0,"+3 Mace Skill",
142,0,0,0,0,0,0,0,3,0,0,0,0,0,7545,0,0,0.0000,0.0000,0.0000,0,"+4 Mace Skill",
143,0,0,0,0,0,0,0,3,0,0,0,0,0,7546,0,0,0.0000,0.0000,0.0000,0,"+5 Mace Skill",
144,0,0,0,0,0,0,0,3,0,0,0,0,0,7547,0,0,0.0000,0.0000,0.0000,0,"+6 Mace Skill",
145,0,0,0,0,0,0,0,3,0,0,0,0,0,7548,0,0,0.0000,0.0000,0.0000,0,"+7 Mace Skill",
146,0,0,0,0,0,0,0,3,0,0,0,0,0,7533,0,0,0.0000,0.0000,0.0000,0,"+1 Two-Handed Mace Skill",
147,0,0,0,0,0,0,0,3,0,0,0,0,0,7555,0,0,0.0000,0.0000,0.0000,0,"+2 Two-Handed Mace Skill",
148,0,0,0,0,0,0,0,3,0,0,0,0,0,7556,0,0,0.0000,0.0000,0.0000,0,"+3 Two-Handed Mace Skill",
149,0,0,0,0,0,0,0,3,0,0,0,0,0,7557,0,0,0.0000,0.0000,0.0000,0,"+4 Two-Handed Mace Skill",
150,0,0,0,0,0,0,0,3,0,0,0,0,0,7558,0,0,0.0000,0.0000,0.0000,0,"+5 Two-Handed Mace Skill",
151,0,0,0,0,0,0,0,3,0,0,0,0,0,7559,0,0,0.0000,0.0000,0.0000,0,"+6 Two-Handed Mace Skill",
152,0,0,0,0,0,0,0,3,0,0,0,0,0,7560,0,0,0.0000,0.0000,0.0000,0,"+7 Two-Handed Mace Skill",
153,0,0,0,0,0,0,0,3,0,0,0,0,0,7530,0,0,0.0000,0.0000,0.0000,0,"+1 Axe Skill",
154,0,0,0,0,0,0,0,3,0,0,0,0,0,7537,0,0,0.0000,0.0000,0.0000,0,"+2 Axe Skill",
155,0,0,0,0,0,0,0,3,0,0,0,0,0,7538,0,0,0.0000,0.0000,0.0000,0,"+3 Axe Skill",
156,0,0,0,0,0,0,0,3,0,0,0,0,0,7539,0,0,0.0000,0.0000,0.0000,0,"+4 Axe Skill",
157,0,0,0,0,0,0,0,3,0,0,0,0,0,7540,0,0,0.0000,0.0000,0.0000,0,"+5 Axe Skill",
158,0,0,0,0,0,0,0,3,0,0,0,0,0,7541,0,0,0.0000,0.0000,0.0000,0,"+6 Ase Skill",
159,0,0,0,0,0,0,0,3,0,0,0,0,0,7542,0,0,0.0000,0.0000,0.0000,0,"+7 Axe Skill",
160,0,0,0,0,0,0,0,3,0,0,0,0,0,7549,0,0,0.0000,0.0000,0.0000,0,"+1 Two-Handed Axe Skill",
161,0,0,0,0,0,0,0,3,0,0,0,0,0,7531,0,0,0.0000,0.0000,0.0000,0,"+2 Two-Handed Axe Skill",
162,0,0,0,0,0,0,0,3,0,0,0,0,0,7550,0,0,0.0000,0.0000,0.0000,0,"+3 Two-Handed Axe Skill",
163,0,0,0,0,0,0,0,3,0,0,0,0,0,7551,0,0,0.0000,0.0000,0.0000,0,"+4 Two-Handed Axe Skill",
164,0,0,0,0,0,0,0,3,0,0,0,0,0,7552,0,0,0.0000,0.0000,0.0000,0,"+5 Two-Handed Axe Skill",
165,0,0,0,0,0,0,0,3,0,0,0,0,0,7553,0,0,0.0000,0.0000,0.0000,0,"+6 Two-Handed Axe Skill",
166,0,0,0,0,0,0,0,3,0,0,0,0,0,7554,0,0,0.0000,0.0000,0.0000,0,"+7 Two-Handed Axe Skill",
167,0,0,0,0,0,0,0,3,0,0,0,0,0,7534,0,0,0.0000,0.0000,0.0000,0,"+1 Dagger Skill",
168,0,0,0,0,0,0,0,3,0,0,0,0,0,7573,0,0,0.0000,0.0000,0.0000,0,"+2 Dagger Skill",
169,0,0,0,0,0,0,0,3,0,0,0,0,0,7574,0,0,0.0000,0.0000,0.0000,0,"+3 Dagger Skill",
170,0,0,0,0,0,0,0,3,0,0,0,0,0,7575,0,0,0.0000,0.0000,0.0000,0,"+4 Dagger Skill",
171,0,0,0,0,0,0,0,3,0,0,0,0,0,7576,0,0,0.0000,0.0000,0.0000,0,"+5 Dagger Skill",
172,0,0,0,0,0,0,0,3,0,0,0,0,0,7577,0,0,0.0000,0.0000,0.0000,0,"+6 Dagger Skill",
173,0,0,0,0,0,0,0,3,0,0,0,0,0,7578,0,0,0.0000,0.0000,0.0000,0,"+7 Dagger Skill",
174,0,0,0,0,0,0,0,3,0,0,0,0,0,7536,0,0,0.0000,0.0000,0.0000,0,"+1 Gun Skill",
175,0,0,0,0,0,0,0,3,0,0,0,0,0,7579,0,0,0.0000,0.0000,0.0000,0,"+2 Gun Skill",
176,0,0,0,0,0,0,0,3,0,0,0,0,0,7580,0,0,0.0000,0.0000,0.0000,0,"+3 Gun Skill",
177,0,0,0,0,0,0,0,3,0,0,0,0,0,7581,0,0,0.0000,0.0000,0.0000,0,"+4 Gun Skill",
178,0,0,0,0,0,0,0,3,0,0,0,0,0,7582,0,0,0.0000,0.0000,0.0000,0,"+5 Gun Skill",
179,0,0,0,0,0,0,0,3,0,0,0,0,0,7583,0,0,0.0000,0.0000,0.0000,0,"+6 Gun Skill",
180,0,0,0,0,0,0,0,3,0,0,0,0,0,7584,0,0,0.0000,0.0000,0.0000,0,"+7 Gun Skill",
181,0,0,0,0,0,0,0,3,0,0,0,0,0,7535,0,0,0.0000,0.0000,0.0000,0,"+1 Bow Skill",
182,0,0,0,0,0,0,0,3,0,0,0,0,0,7567,0,0,0.0000,0.0000,0.0000,0,"+2 Bow Skill",
183,0,0,0,0,0,0,0,3,0,0,0,0,0,7568,0,0,0.0000,0.0000,0.0000,0,"+3 Bow Skill",
184,0,0,0,0,0,0,0,3,0,0,0,0,0,7569,0,0,0.0000,0.0000,0.0000,0,"+4 Bow Skill",
185,0,0,0,0,0,0,0,3,0,0,0,0,0,7570,0,0,0.0000,0.0000,0.0000,0,"+5 Bow Skill",
186,0,0,0,0,0,0,0,3,0,0,0,0,0,7571,0,0,0.0000,0.0000,0.0000,0,"+6 Bow Skill",
187,0,0,0,0,0,0,0,3,0,0,0,0,0,7572,0,0,0.0000,0.0000,0.0000,0,"+7 Bow Skill",
188,0,0,0,0,0,0,0,3,0,0,0,0,0,7590,0,0,0.0000,0.0000,0.0000,0,"+$7590s1 Beast Slaying",
189,0,0,0,0,0,0,0,3,0,0,0,0,0,7591,0,0,0.0000,0.0000,0.0000,0,"+$7591s1 Beast Slaying",
190,0,0,0,0,0,0,0,3,0,0,0,0,0,7592,0,0,0.0000,0.0000,0.0000,0,"+$7592s1 Beast Slaying",
191,0,0,0,0,0,0,0,3,0,0,0,0,0,7593,0,0,0.0000,0.0000,0.0000,0,"+$7593s1 Beast Slaying",
192,0,0,0,0,0,0,0,3,0,0,0,0,0,7594,0,0,0.0000,0.0000,0.0000,0,"+$7594s1 Beast Slaying",
193,0,0,0,0,0,0,0,3,0,0,0,0,0,7595,0,0,0.0000,0.0000,0.0000,0,"+$7595s1 Beast Slaying",
194,0,0,0,0,0,0,0,3,0,0,0,0,0,7596,0,0,0.0000,0.0000,0.0000,0,"+$7596s1 Beast Slaying",
195,0,0,0,0,0,0,0,5,0,0,14,0,0,32,0,0,0.0000,0.0000,0.0000,0,"+$k1 Critical Strike",
196,0,0,0,0,0,0,0,5,0,0,28,0,0,32,0,0,0.0000,0.0000,0.0000,0,"+$k1 Critical Strike",
197,0,0,0,0,0,0,0,5,0,0,42,0,0,32,0,0,0.0000,0.0000,0.0000,0,"+$k1 Critical Strike",
198,0,0,0,0,0,0,0,5,0,0,56,0,0,32,0,0,0.0000,0.0000,0.0000,0,"+$k1 Critical Strike",
199,0,0,0,0,0,0,0,3,0,0,0,0,0,7601,0,0,0.0000,0.0000,0.0000,0,"10% On Get Hit: Shadow Bolt (10 Damage)",
200,0,0,0,0,0,0,0,3,0,0,0,0,0,7614,0,0,0.0000,0.0000,0.0000,0,"10% On Get Hit: Shadow Bolt (20 Damage)",
201,0,0,0,0,0,0,0,3,0,0,0,0,0,7615,0,0,0.0000,0.0000,0.0000,0,"10% On Get Hit: Shadow Bolt (30 Damage)",
202,0,0,0,0,0,0,0,3,0,0,0,0,0,7616,0,0,0.0000,0.0000,0.0000,0,"10% On Get Hit: Shadow Bolt (40 Damage)",
203,0,0,0,0,0,0,0,3,0,0,0,0,0,7617,0,0,0.0000,0.0000,0.0000,0,"10% On Get Hit: Shadow Bolt (50 Damage)",
204,0,0,0,0,0,0,0,3,0,0,0,0,0,7618,0,0,0.0000,0.0000,0.0000,0,"10% On Get Hit: Shadow Bolt (60 Damage)",
205,0,0,0,0,0,0,0,3,0,0,0,0,0,7619,0,0,0.0000,0.0000,0.0000,0,"10% On Get Hit: Shadow Bolt (70 Damage)",
206,0,0,0,0,0,0,0,5,0,0,1,0,0,45,0,0,0.0000,0.0000,0.0000,0,"+$k1 Spell Power",
207,0,0,0,0,0,0,0,5,0,0,2,0,0,45,0,0,0.0000,0.0000,0.0000,0,"+$k1 Spell Power",
208,0,0,0,0,0,0,0,5,0,0,4,0,0,45,0,0,0.0000,0.0000,0.0000,0,"+$k1 Spell Power",
209,0,0,0,0,0,0,0,5,0,0,5,0,0,45,0,0,0.0000,0.0000,0.0000,0,"+$k1 Spell Power",
210,0,0,0,0,0,0,0,3,0,0,0,0,0,9396,0,0,0.0000,0.0000,0.0000,0,"+$9396s1 Spell Power",
211,0,0,0,0,0,0,0,5,0,0,7,0,0,45,0,0,0.0000,0.0000,0.0000,0,"+$k1 Spell Power",
212,0,0,0,0,0,0,0,5,0,0,8,0,0,45,0,0,0.0000,0.0000,0.0000,0,"+$k1 Spell Power",
213,0,0,0,0,0,0,0,3,0,0,0,0,0,7683,0,0,0.0000,0.0000,0.0000,0,"+$7683s1 Fire Spell Damage",
214,0,0,0,0,0,0,0,3,0,0,0,0,0,7684,0,0,0.0000,0.0000,0.0000,0,"+$7684s1 Fire Spell Damage",
215,0,0,0,0,0,0,0,3,0,0,0,0,0,7685,0,0,0.0000,0.0000,0.0000,0,"+$7685s1 Fire Spell Damage",
216,0,0,0,0,0,0,0,3,0,0,0,0,0,7686,0,0,0.0000,0.0000,0.0000,0,"+$7686s1 Fire Spell Damage",
217,0,0,0,0,0,0,0,3,0,0,0,0,0,7687,0,0,0.0000,0.0000,0.0000,0,"+$7687s1 Fire Spell Damage",
218,0,0,0,0,0,0,0,3,0,0,0,0,0,7688,0,0,0.0000,0.0000,0.0000,0,"+$7688s1 Fire Spell Damage",
219,0,0,0,0,0,0,0,3,0,0,0,0,0,7689,0,0,0.0000,0.0000,0.0000,0,"+$7689s1 Fire Spell Damage",
220,0,0,0,0,0,0,0,3,0,0,0,0,0,7690,0,0,0.0000,0.0000,0.0000,0,"+$7690s1 Nature Spell Damage",
221,0,0,0,0,0,0,0,3,0,0,0,0,0,7691,0,0,0.0000,0.0000,0.0000,0,"+$7691s1 Nature Spell Damage",
222,0,0,0,0,0,0,0,3,0,0,0,0,0,7692,0,0,0.0000,0.0000,0.0000,0,"+$7692s1 Nature Spell Damage",
223,0,0,0,0,0,0,0,3,0,0,0,0,0,7693,0,0,0.0000,0.0000,0.0000,0,"+$7693s1 Nature Spell Damage",
224,0,0,0,0,0,0,0,3,0,0,0,0,0,7694,0,0,0.0000,0.0000,0.0000,0,"+$7694s1 Nature Spell Damage",
225,0,0,0,0,0,0,0,3,0,0,0,0,0,7695,0,0,0.0000,0.0000,0.0000,0,"+$7695s1 Nature Spell Damage",
226,0,0,0,0,0,0,0,3,0,0,0,0,0,7696,0,0,0.0000,0.0000,0.0000,0,"+$7696s1 Nature Spell Damage",
227,0,0,0,0,0,0,0,3,0,0,0,0,0,7697,0,0,0.0000,0.0000,0.0000,0,"+$7697s1 Frost Spell Damage",
228,0,0,0,0,0,0,0,3,0,0,0,0,0,7698,0,0,0.0000,0.0000,0.0000,0,"+$7698s1 Frost Spell Damage",
229,0,0,0,0,0,0,0,3,0,0,0,0,0,7699,0,0,0.0000,0.0000,0.0000,0,"+$7699s1 Frost Spell Damage",
230,0,0,0,0,0,0,0,3,0,0,0,0,0,7700,0,0,0.0000,0.0000,0.0000,0,"+$7700s1 Frost Spell Damage",
231,0,0,0,0,0,0,0,3,0,0,0,0,0,7701,0,0,0.0000,0.0000,0.0000,0,"+$7701s1 Frost Spell Damage",
232,0,0,0,0,0,0,0,3,0,0,0,0,0,7702,0,0,0.0000,0.0000,0.0000,0,"+$7702s1 Frost Spell Damage",
233,0,0,0,0,0,0,0,3,0,0,0,0,0,7703,0,0,0.0000,0.0000,0.0000,0,"+$7703s1 Frost Spell Damage",
234,0,0,0,0,0,0,0,3,0,0,0,0,0,7704,0,0,0.0000,0.0000,0.0000,0,"+$7704s1 Shadow Spell Damage",
235,0,0,0,0,0,0,0,3,0,0,0,0,0,7705,0,0,0.0000,0.0000,0.0000,0,"+$7705s1 Shadow Spell Damage",
236,0,0,0,0,0,0,0,3,0,0,0,0,0,7706,0,0,0.0000,0.0000,0.0000,0,"+$7706s1 Shadow Spell Damage",
237,0,0,0,0,0,0,0,3,0,0,0,0,0,7707,0,0,0.0000,0.0000,0.0000,0,"+$7707s1 Shadow Spell Damage",
238,0,0,0,0,0,0,0,3,0,0,0,0,0,7708,0,0,0.0000,0.0000,0.0000,0,"+$7708s1 Shadow Spell Damage",
239,0,0,0,0,0,0,0,3,0,0,0,0,0,7710,0,0,0.0000,0.0000,0.0000,0,"+$7710s1 Shadow Spell Damage",
240,0,0,0,0,0,0,0,3,0,0,0,0,0,7709,0,0,0.0000,0.0000,0.0000,0,"+$7709s1 Shadow Spell Damage",
241,32,0,-4,1,60,0,0,2,0,0,2,0,0,0,0,0,0.3330,0.0000,0.0000,13503,"+$k1 Weapon Damage",
242,32,0,-4,1,60,0,0,5,0,0,15,0,0,1,0,0,2.5000,0.0000,0.0000,7748,"+$k1 Health",
243,32,0,-4,1,60,0,0,5,0,0,1,0,0,6,0,0,0.1660,0.0000,0.0000,7766,"+$k1 Spirit",
244,0,0,0,1,0,0,0,5,0,0,4,0,0,5,0,0,0.0000,0.0000,0.0000,0,"+$k1 Intellect",
245,0,0,0,1,0,0,0,4,0,0,5,0,0,0,0,0,0.0000,0.0000,0.0000,0,"+$k1 Armor",
